with,,without,
57,81,62,69
58,81,49,69
58,81,59,69
59,81,52,69
54,81,57,69
55,81,51,69
55,81,39,69
61,81,52,69
58,81,50,69
58,81,48,69
58,81,50,69
58,81,56,69
61,81,37,69
61,81,45,69
57,81,44,69
54,81,43,69
63,81,42,69
64,81,41,69
60,81,40,69
54,81,39,69
54,81,38,69
56,81,37,69
55,81,37,69
55,81,57,69
52,81,57,69
54,81,58,69
53,81,59,69
53,81,59,69
61,81,59,69
51,81,58,69
54,81,60,69
64,81,60,69
64,81,60,69
57,81,65,69
50,81,66,69
57,81,65,69
57,81,64,69
57,81,64,69
57,81,64,69
54,81,58,69
56,81,59,69
57,81,58,69
57,81,59,69
58,81,66,69
58,81,65,69
58,81,50,69
58,81,49,69
55,81,59,69
60,81,59,69
57,81,56,69
59,81,56,69
58,81,43,69
57,81,48,69
56,81,60,69
55,81,51,69
55,81,56,69
55,81,49,69
60,81,58,69
60,81,58,69
63,81,53,69
58,81,58,69
57,81,58,69
61,81,59,69
60,81,59,69
56,81,44,69
58,81,64,69
58,81,47,69
59,81,50,69
59,81,45,69
58,81,45,69
58,81,52,69
54,81,53,69
61,81,61,69
61,81,49,69
49,81,49,69
61,81,54,69
62,81,70,69
63,81,45,69
54,81,49,69
52,81,53,69
51,81,60,69
51,81,65,69
61,81,60,69
61,81,60,69
61,81,67,69
61,81,66,69
60,81,69,69
66,81,70,69
68,81,69,69
68,81,69,69
43,81,69,69
50,81,69,69
57,81,69,69
64,81,61,69
59,81,48,69
60,81,57,69
52,81,48,69
52,81,48,69
50,81,48,69
50,81,48,69
61,81,61,69
61,81,55,69
58,81,52,69
66,81,49,69
66,81,57,69
57,81,57,69
57,81,48,69
59,81,55,69
67,81,56,69
63,81,57,69
63,81,58,69
62,81,59,69
70,81,60,69
63,81,60,69
55,81,57,69
66,81,44,69
58,81,41,69
70,81,57,69
52,81,39,69
52,81,38,69
52,81,39,69
52,81,39,69
52,81,38,69
56,81,37,69
62,81,41,69
52,81,42,69
57,81,43,69
57,81,43,69
57,81,41,69
57,81,40,69
57,81,40,69
59,81,41,69
64,81,42,69
64,81,41,69
56,81,42,69
51,81,38,69
51,81,37,69
51,81,37,69
51,81,44,69
51,81,44,69
51,81,44,69
60,81,45,69
61,81,45,69
60,81,49,69
59,81,35,69
58,81,51,69
57,81,51,69
57,81,51,69
52,81,50,69
68,81,49,69
54,81,49,69
58,81,51,69
58,81,50,69
55,81,50,69
55,81,49,69
64,81,51,69
64,81,27,69
69,81,27,69
65,81,30,69
56,81,53,69
66,81,54,69
67,81,55,69
68,81,55,69
69,81,54,69
69,81,43,69
69,81,43,69
63,81,59,69
59,81,37,69
70,81,58,69
62,81,51,69
61,81,64,69
57,81,54,69
57,81,54,69
52,81,62,69
62,81,63,69
56,81,54,69
50,81,53,69
66,81,52,69
66,81,51,69
64,81,51,69
50,81,51,69
51,81,51,69
47,81,51,69
50,81,53,69
57,81,53,69
61,81,57,69
52,81,37,69
57,81,50,69
56,81,63,69
54,81,53,69
52,81,49,69
53,81,61,69
52,81,53,69
52,81,34,69
52,81,56,69
52,81,49,69
40,81,49,69
41,81,37,69
42,81,49,69
43,81,51,69
43,81,52,69
59,81,52,69
57,81,52,69
59,81,54,69
60,81,36,69
65,81,62,69
65,81,62,69
65,81,52,69
59,81,37,69
59,81,52,69
60,81,53,69
59,81,64,69
59,81,59,69
63,81,59,69
64,81,57,69
68,81,62,69
62,81,45,69
62,81,53,69
60,81,68,69
65,81,55,69
65,81,54,69
53,81,43,69
54,81,53,69
63,81,58,69
63,81,57,69
67,81,38,69
61,81,38,69
61,81,51,69
55,81,53,69
50,81,53,69
56,81,53,69
56,81,61,69
58,81,62,69
56,81,62,69
59,81,54,69
58,81,54,69
58,81,65,69
54,81,65,69
53,81,66,69
55,81,66,69
55,81,66,69
57,81,67,69
50,81,67,69
61,81,67,69
58,81,67,69
56,81,30,69
56,81,31,69
63,81,31,69
52,81,72,69
58,81,71,69
58,81,70,69
63,81,70,69
62,81,30,69
60,81,70,69
60,81,30,69
63,81,30,69
53,81,56,69
56,81,57,69
61,81,56,69
60,81,56,69
59,81,58,69
60,81,44,69
60,81,56,69
60,81,58,69
59,81,57,69
59,81,58,69
59,81,58,69
59,81,58,69
59,81,44,69
59,81,52,69
59,81,52,69
59,81,62,69
63,81,62,69
61,81,35,69
53,81,52,69
64,81,55,69
63,81,63,69
62,81,59,69
61,81,59,69
61,81,59,69
64,81,56,69
64,81,61,69
64,81,51,69
64,81,72,69
67,81,62,69
66,81,62,69
62,81,60,69
64,81,60,69
58,81,50,69
59,81,41,69
66,81,61,69
57,81,60,69
55,81,47,69
55,81,64,69
67,81,72,69
70,81,47,69
70,81,29,69
57,81,59,69
54,81,40,69
71,81,59,69
72,81,55,69
61,81,53,69
63,81,39,69
63,81,39,69
54,81,39,69
56,81,53,69
54,81,54,69
71,81,40,69
55,81,40,69
55,81,43,69
59,81,45,69
54,81,65,69
55,81,66,69
55,81,66,69
60,81,34,69
56,81,35,69
62,81,35,69
63,81,66,69
63,81,40,69
63,81,39,69
62,81,39,69
63,81,49,69
63,81,39,69
58,81,66,69
60,81,52,69
59,81,53,69
59,81,53,69
57,81,51,69
58,81,51,69
58,81,53,69
58,81,53,69
59,81,59,69
56,81,59,69
53,81,55,69
53,81,57,69
52,81,32,69
51,81,32,69
51,81,55,69
53,81,50,69
53,81,50,69
52,81,48,69
41,81,51,69
55,81,36,69
58,81,60,69
58,81,65,69
54,81,44,69
54,81,39,69
67,81,59,69
67,81,36,69
60,81,42,69
61,81,36,69
62,81,39,69
63,81,40,69
64,81,41,69
64,81,42,69
62,81,43,69
66,81,44,69
67,81,45,69
67,81,45,69
64,81,43,69
64,81,45,69
64,81,42,69
65,81,41,69
66,81,40,69
65,81,39,69
62,81,38,69
51,81,39,69
70,81,38,69
65,81,38,69
63,81,37,69
60,81,38,69
49,81,38,69
57,81,36,69
49,81,36,69
57,81,35,69
63,81,36,69
52,81,36,69
52,81,31,69
53,81,31,69
56,81,63,69
56,81,35,69
57,81,34,69
58,81,34,69
57,81,61,69
55,81,33,69
56,81,32,69
56,81,33,69
58,81,34,69
57,81,34,69
58,81,35,69
57,81,59,69
56,81,36,69
53,81,35,69
58,81,35,69
58,81,58,69
56,81,35,69
53,81,36,69
54,81,58,69
55,81,34,69
52,81,35,69
62,81,36,69
61,81,37,69
63,81,64,69
64,81,63,69
62,81,62,69
62,81,63,69
60,81,39,69
63,81,58,69
57,81,59,69
65,81,59,69
57,81,57,69
54,81,55,69
61,81,55,69
61,81,53,69
60,81,53,69
61,81,54,69
62,81,53,69
62,81,54,69
55,81,56,69
60,81,56,69
66,81,54,69
66,81,54,69
61,81,57,69
62,81,56,69
62,81,27,69
62,81,69,69
62,81,40,69
62,81,40,69
61,81,52,69
60,81,52,69
59,81,57,69
58,81,51,69
57,81,51,69
56,81,30,69
55,81,53,69
54,81,58,69
53,81,58,69
53,81,59,69
55,81,48,69
53,81,58,69
48,81,58,69
61,81,52,69
55,81,51,69
58,81,50,69
63,81,49,69
56,81,48,69
64,81,47,69
55,81,70,69
55,81,70,69
67,81,61,69
60,81,59,69
60,81,53,69
35,81,53,69
67,81,56,69
60,81,56,69
60,81,47,69
67,81,51,69
53,81,67,69
64,81,65,69
59,81,63,69
64,81,63,69
57,81,39,69
55,81,38,69
58,81,37,69
63,81,36,69
62,81,35,69
59,81,34,69
66,81,33,69
64,81,32,69
60,81,32,69
62,81,32,69
62,81,32,69
58,81,55,69
57,81,51,69
63,81,48,69
58,81,65,69
64,81,55,69
61,81,42,69
50,81,42,69
54,81,44,69
63,81,50,69
63,81,53,69
61,81,53,69
72,81,43,69
72,81,54,69
72,81,62,69
72,81,59,69
72,81,59,69
72,81,61,69
63,81,59,69
47,81,64,69
62,81,64,69
65,81,56,69
64,81,61,69
53,81,60,69
52,81,51,69
52,81,47,69
55,81,48,69
56,81,51,69
56,81,52,69
56,81,47,69
54,81,55,69
53,81,56,69
54,81,53,69
53,81,53,69
53,81,35,69
52,81,41,69
53,81,35,69
54,81,65,69
58,81,66,69
58,81,68,69
58,81,67,69
67,81,66,69
61,81,66,69
61,81,53,69
54,81,57,69
54,81,39,68
60,81,38,68
61,81,38,68
61,81,39,68
67,81,64,68
61,81,65,68
59,81,65,68
56,81,67,68
56,81,67,68
64,81,67,68
64,81,68,68
60,81,69,68
61,81,68,68
61,81,35,68
61,81,34,68
53,81,33,68
55,81,32,68
55,81,32,68
60,81,67,68
59,81,66,68
60,81,66,68
60,81,66,68
60,81,65,68
62,81,65,68
63,81,56,68
63,81,56,68
68,81,61,68
62,81,54,68
63,81,42,68
55,81,42,68
54,81,53,68
66,81,53,68
67,81,55,68
48,81,56,68
56,81,63,68
49,81,53,68
58,81,48,68
56,81,64,68
57,81,61,68
58,81,60,68
59,81,59,68
59,81,58,68
54,81,57,68
56,81,56,68
56,81,55,68
56,81,54,68
56,81,53,68
62,81,53,68
62,81,41,68
61,81,50,68
61,81,49,68
68,81,49,68
60,81,44,68
61,81,46,68
61,81,44,68
65,81,51,68
62,81,54,68
67,81,52,68
67,81,51,68
56,81,53,68
66,81,54,68
61,81,54,68
62,81,54,68
61,81,53,68
60,81,49,68
60,81,50,68
60,81,54,68
62,81,52,68
63,81,46,68
63,81,45,68
63,81,45,68
63,81,37,68
52,81,44,68
52,81,42,68
64,81,38,68
63,81,42,68
62,81,41,68
54,81,39,68
62,81,45,68
62,81,58,68
66,81,58,68
63,81,59,68
60,81,61,68
64,81,59,68
62,81,59,68
51,81,59,68
54,81,57,68
55,81,57,68
56,81,55,68
57,81,55,68
58,81,70,68
59,81,71,68
60,81,71,68
61,81,49,68
61,81,38,68
60,81,50,68
61,81,58,68
61,81,42,68
62,81,46,68
62,81,46,68
58,81,65,68
58,81,66,68
63,81,56,68
59,81,33,68
60,81,33,68
60,81,34,68
59,81,36,68
59,81,36,68
59,81,35,68
60,81,34,68
62,81,36,68
62,81,35,68
60,81,36,68
60,81,35,68
59,81,34,68
61,81,33,68
61,81,33,68
55,81,33,68
59,81,36,68
60,81,35,68
56,81,34,68
56,81,34,68
59,81,35,68
59,81,36,68
54,81,35,68
55,81,35,68
58,81,37,68
58,81,38,68
56,81,49,68
59,81,50,68
68,81,50,68
60,81,53,68
62,81,55,68
65,81,59,68
67,81,54,68
67,81,69,68
57,81,58,68
58,81,69,68
58,81,51,68
58,81,56,68
56,81,46,68
56,81,70,68
71,81,46,68
56,81,48,68
59,81,55,68
59,81,62,68
65,81,60,68
66,81,54,68
65,81,55,68
63,81,63,68
61,81,59,68
61,81,58,68
59,81,56,68
59,81,56,68
55,81,55,68
58,81,54,68
59,81,54,68
60,81,54,68
61,81,54,68
61,81,56,68
55,81,55,68
56,81,55,68
63,81,55,68
57,81,56,68
56,81,56,68
57,81,57,68
58,81,54,68
58,81,49,68
58,81,57,68
58,81,52,68
56,81,58,68
54,81,25,68
65,81,58,68
65,81,51,68
63,81,51,68
56,81,47,68
55,81,54,68
60,81,60,68
60,81,59,68
57,81,53,68
58,81,53,68
58,81,43,68
58,81,43,68
57,81,45,68
58,81,51,68
58,81,56,68
60,81,40,68
59,81,55,68
58,81,49,68
58,81,63,68
57,81,50,68
57,81,57,68
58,81,55,68
59,81,52,68
59,81,38,68
57,81,52,68
57,81,53,68
60,81,64,68
60,81,43,68
48,81,50,68
59,81,50,68
60,81,42,68
61,81,40,68
62,81,40,68
63,81,40,68
64,81,52,68
65,81,51,68
65,81,51,68
56,81,52,68
60,81,52,68
54,81,66,68
52,81,54,68
67,81,53,68
45,81,52,68
47,81,51,68
47,81,49,68
45,81,65,68
45,81,52,68
44,81,52,68
55,81,64,68
58,81,50,68
62,81,51,68
62,81,55,68
55,81,56,68
61,81,56,68
61,81,56,68
54,81,69,68
60,81,68,68
66,81,69,68
66,81,59,68
54,81,53,68
54,81,53,68
62,81,37,68
56,81,37,68
52,81,51,68
51,81,51,68
51,81,69,68
66,81,53,68
67,81,56,68
52,81,57,68
60,81,57,68
59,81,66,68
38,81,49,68
64,81,40,68
63,81,50,68
63,81,48,68
56,81,52,68
57,81,52,68
57,81,65,68
49,81,65,68
56,81,65,68
64,81,45,68
52,81,56,68
45,81,60,68
60,81,46,68
69,81,41,68
45,81,41,68
47,81,57,68
54,81,57,68
55,81,37,68
54,81,36,68
54,81,35,68
52,81,35,68
52,81,34,68
53,81,35,68
53,81,36,68
53,81,37,68
55,81,36,68
54,81,59,68
53,81,60,68
55,81,61,68
55,81,61,68
53,81,34,68
51,81,62,68
47,81,63,68
46,81,30,68
46,81,33,68
46,81,34,68
56,81,34,68
52,81,33,68
58,81,34,68
54,81,35,68
63,81,37,68
62,81,37,68
56,81,59,68
63,81,57,68
56,81,57,68
60,81,63,68
53,81,63,68
60,81,62,68
60,81,53,68
59,81,41,68
58,81,59,68
59,81,42,68
60,81,57,68
61,81,57,68
62,81,49,68
63,81,45,68
63,81,55,68
63,81,68,68
60,81,42,68
57,81,46,68
62,81,49,68
62,81,41,68
64,81,66,68
63,81,53,68
63,81,50,68
60,81,50,68
60,81,36,68
61,81,35,68
62,81,56,68
62,81,26,68
62,81,42,68
62,81,31,68
62,81,54,68
63,81,45,68
63,81,47,68
63,81,54,68
59,81,35,68
48,81,42,68
49,81,68,68
62,81,42,68
57,81,41,68
57,81,63,68
60,81,62,68
60,81,61,68
60,81,61,68
57,81,61,68
58,81,60,68
52,81,34,68
53,81,34,68
54,81,33,68
55,81,32,68
56,81,34,68
57,81,34,68
57,81,36,68
55,81,37,68
55,81,41,68
55,81,41,68
55,81,41,68
55,81,34,68
55,81,34,68
59,81,35,68
58,81,36,68
57,81,37,68
57,81,38,68
55,81,35,68
56,81,35,68
57,81,35,68
58,81,34,68
59,81,30,68
59,81,30,68
50,81,34,68
58,81,33,68
59,81,33,68
59,81,40,68
55,81,40,68
53,81,40,68
53,81,40,68
48,81,34,68
52,81,36,68
58,81,35,68
57,81,35,68
52,81,39,68
57,81,35,68
59,81,34,68
59,81,35,68
58,81,35,68
68,81,39,68
52,81,39,68
56,81,64,68
57,81,45,68
57,81,42,68
57,81,48,68
63,81,48,68
52,81,58,68
32,81,58,68
30,81,63,68
41,81,50,68
41,81,52,68
49,81,63,68
49,81,41,68
32,81,58,68
34,81,53,68
60,81,53,68
44,81,51,68
62,81,50,68
63,81,52,68
44,81,53,68
64,81,56,68
48,81,58,68
50,81,50,68
66,81,48,68
63,81,37,68
64,81,45,68
64,81,46,68
62,81,47,68
52,81,48,68
60,81,49,68
57,81,50,68
56,81,51,68
55,81,52,68
55,81,53,68
66,81,54,68
66,81,54,68
64,81,47,68
58,81,54,68
57,81,48,68
58,81,55,68
58,81,59,68
56,81,54,68
61,81,60,68
61,81,57,68
61,81,34,68
62,81,54,68
61,81,68,68
66,81,68,68
65,81,52,68
66,81,53,68
60,81,59,68
63,81,51,68
69,81,59,68
62,81,48,68
58,81,52,68
58,81,52,68
58,81,47,68
49,81,41,68
49,81,47,68
62,81,48,68
50,81,62,68
62,81,62,68
51,81,48,68
52,81,47,68
53,81,46,68
54,81,45,68
55,81,45,68
55,81,44,68
56,81,61,68
58,81,60,68
54,81,59,68
54,81,61,68
57,81,60,68
57,81,68,68
64,81,68,68
55,81,59,68
56,81,68,68
56,81,69,68
56,81,70,68
55,81,70,68
54,81,68,68
53,81,42,68
52,81,42,68
52,81,42,68
56,81,40,68
59,81,47,68
59,81,36,68
60,81,54,68
62,81,55,68
66,81,54,68
57,81,68,68
66,81,69,68
59,81,66,68
45,81,54,68
44,81,58,68
44,81,66,68
62,81,62,68
63,81,51,68
63,81,53,68
61,81,57,68
56,81,62,68
57,81,63,68
58,81,63,68
50,81,55,68
54,81,50,68
50,81,40,68
50,81,46,68
48,81,55,68
51,81,64,68
53,81,47,68
53,81,53,68
53,81,45,68
56,82,42,68
56,82,58,68
61,82,38,68
61,82,42,68
55,82,52,68
55,82,37,68
53,82,38,68
53,82,50,68
53,82,62,68
60,82,62,68
60,82,61,68
58,82,61,68
55,82,61,68
58,82,61,68
55,82,59,68
64,82,56,68
63,82,54,68
55,82,54,68
54,82,55,68
53,82,54,68
60,82,54,68
51,82,53,68
55,82,51,68
64,82,52,68
65,82,52,68
56,82,57,68
50,82,52,68
56,82,56,68
58,82,55,68
54,82,60,68
54,82,57,68
58,82,62,68
60,82,61,68
57,82,61,68
56,82,54,68
55,82,55,68
54,82,47,68
53,82,35,68
53,82,56,68
58,82,43,68
60,82,40,68
59,82,41,68
56,82,43,68
59,82,43,68
59,82,39,68
63,82,54,68
58,82,30,68
57,82,47,68
58,82,47,68
58,82,26,68
58,82,23,68
59,82,23,68
58,82,48,68
57,82,48,68
59,82,50,68
55,82,22,68
61,82,50,68
62,82,55,68
50,82,56,68
62,82,56,68
62,82,55,68
62,82,53,68
62,82,52,68
54,82,53,68
60,82,58,68
60,82,52,68
59,82,48,68
43,82,49,68
51,82,50,68
58,82,50,68
58,82,49,68
63,82,55,68
60,82,56,68
60,82,49,68
60,82,54,68
62,82,58,68
58,82,59,68
58,82,54,68
51,82,39,68
68,82,54,68
67,82,53,68
68,82,52,68
68,82,52,68
68,82,51,68
68,82,50,68
68,82,54,68
64,82,59,68
64,82,65,68
69,82,67,68
70,82,51,68
71,82,52,68
63,82,51,68
56,82,51,68
67,82,51,68
59,82,51,68
69,82,51,68
56,82,51,68
63,82,51,68
63,82,51,68
53,82,51,68
58,82,48,68
58,82,47,68
59,82,49,68
59,82,60,68
63,82,60,68
57,82,59,68
63,82,58,68
53,82,57,68
53,82,56,68
68,82,55,68
59,82,54,68
63,82,53,68
58,82,52,68
70,82,51,68
65,82,50,68
65,82,50,68
56,82,43,68
56,82,36,68
62,82,36,68
62,82,39,68
57,82,55,68
63,82,55,68
56,82,54,68
60,82,53,68
70,82,54,68
58,82,54,68
56,82,53,68
56,82,54,68
67,82,53,68
66,82,52,68
60,82,52,68
61,82,52,68
57,82,52,68
70,82,43,68
63,82,41,68
63,82,36,68
53,82,36,68
61,82,57,68
55,82,57,68
51,82,36,68
67,82,58,68
65,82,59,68
51,82,59,68
52,82,41,68
48,82,41,68
51,82,40,68
57,82,41,68
61,82,58,68
53,82,35,68
58,82,36,68
56,82,36,68
52,82,36,68
53,82,40,68
60,82,39,68
56,82,40,68
60,82,40,68
61,82,40,68
59,82,39,68
58,82,39,68
64,82,38,68
58,82,37,68
65,82,39,68
67,82,38,68
61,82,58,68
57,82,59,68
55,82,60,68
55,82,61,68
55,82,60,68
54,82,60,68
66,82,67,68
64,82,61,68
63,82,62,68
67,82,58,68
62,82,57,68
54,82,60,68
49,82,61,68
57,82,61,68
57,82,48,68
57,82,48,68
56,82,58,68
56,82,51,68
56,82,51,68
58,82,56,68
58,82,50,68
59,82,38,68
56,82,51,68
51,82,47,68
62,82,49,68
57,82,49,68
63,82,55,68
63,82,36,68
51,82,46,68
64,82,56,68
64,82,56,68
59,82,60,68
60,82,59,68
59,82,61,68
54,82,61,68
55,82,62,68
55,82,62,68
62,82,62,68
59,82,63,68
58,82,62,68
65,82,61,68
59,82,59,68
59,82,61,68
64,82,62,68
60,82,62,68
65,82,64,68
65,82,65,68
64,82,64,68
65,82,64,68
66,82,61,68
66,82,64,68
61,82,60,68
65,82,59,68
65,82,63,68
57,82,64,68
57,82,64,68
60,82,57,68
67,82,57,68
66,82,58,68
70,82,59,68
71,82,58,68
62,82,58,68
54,82,64,68
55,82,63,68
55,82,59,68
57,82,58,68
72,82,62,68
56,82,66,68
56,82,67,68
60,82,48,68
61,82,48,68
56,82,64,68
57,82,49,68
62,82,58,68
62,82,42,68
59,82,42,68
61,82,55,68
62,82,47,68
62,82,47,68
62,82,61,68
63,82,61,68
63,82,50,68
58,82,50,68
61,82,55,68
59,82,48,68
58,82,48,68
58,82,52,68
57,82,57,68
57,82,43,68
57,82,57,68
52,82,63,68
52,82,49,68
51,82,46,68
66,82,47,68
65,82,52,68
65,82,46,68
64,82,52,68
63,82,61,68
62,82,61,68
61,82,48,68
60,82,48,68
60,82,53,68
42,82,70,68
56,82,52,68
60,82,52,68
60,82,44,68
57,82,44,68
61,82,48,68
61,82,59,68
59,82,64,68
59,82,60,68
66,82,66,68
63,82,65,68
53,82,69,68
52,82,60,68
51,82,47,68
51,82,47,68
51,82,68,68
51,82,57,68
49,82,47,68
63,82,60,68
65,82,47,68
66,82,55,68
50,82,51,68
51,82,51,68
68,82,48,68
69,82,58,68
66,82,47,68
64,82,56,68
61,82,47,68
50,82,54,68
58,82,56,68
49,82,43,68
58,82,42,68
66,82,39,68
65,82,38,68
64,82,38,68
64,82,38,68
64,82,38,68
64,82,38,68
64,82,38,68
64,82,38,68
57,82,57,68
56,82,38,68
56,82,43,68
57,82,41,68
57,82,41,68
55,82,41,68
55,82,39,68
55,82,43,68
56,82,43,68
54,82,42,68
54,82,43,68
53,82,44,68
58,82,44,68
52,82,44,68
53,82,38,68
53,82,45,68
54,82,46,68
52,82,37,68
62,82,35,68
62,82,34,68
62,82,34,68
64,82,43,68
65,82,37,68
65,82,37,68
63,82,37,68
61,82,36,68
61,82,36,68
62,82,44,68
56,82,46,68
64,82,52,68
57,82,50,68
54,82,49,68
54,82,51,68
61,82,50,68
59,82,51,68
56,82,50,68
54,82,50,68
56,82,26,68
56,82,50,68
61,82,49,68
61,82,49,68
61,82,50,68
61,82,51,68
62,82,53,68
63,82,53,68
57,82,54,68
58,82,55,68
56,82,54,68
57,82,42,68
57,82,58,68
65,82,58,68
66,82,36,68
62,82,57,68
62,82,50,68
65,82,50,68
61,82,65,68
56,82,65,68
54,82,54,68
47,82,61,68
57,82,64,68
57,82,57,68
61,82,36,68
56,82,36,68
59,82,50,68
62,82,49,68
64,82,64,68
56,82,52,68
56,82,47,68
66,82,52,68
36,82,48,68
59,82,62,68
68,82,52,68
59,82,36,68
68,82,36,68
54,82,33,68
54,82,55,68
63,82,48,68
53,82,48,68
53,82,50,68
60,82,50,68
63,82,51,68
63,82,58,68
58,82,58,68
58,82,56,68
64,82,55,68
64,82,35,68
60,82,62,68
55,82,51,68
56,82,36,68
57,82,52,68
58,82,52,68
58,82,64,68
65,82,60,68
61,82,60,68
62,82,58,68
63,82,56,68
58,82,56,68
58,82,61,68
58,82,44,68
62,82,44,68
58,82,52,68
57,82,52,68
57,82,68,68
63,82,54,68
60,82,53,68
51,82,44,68
55,82,54,68
64,82,57,68
64,82,57,68
61,82,39,68
62,82,39,68
48,82,50,68
62,82,53,68
65,82,54,68
65,82,54,68
65,82,53,68
65,82,54,68
65,82,55,68
65,82,56,68
65,82,56,68
65,82,57,68
54,82,57,68
53,82,56,68
53,82,62,68
54,82,61,68
54,82,52,68
57,82,62,68
59,82,62,68
66,82,55,68
60,82,54,68
60,82,56,68
59,82,55,68
58,82,55,68
58,82,53,68
68,82,53,68
62,82,64,68
55,82,65,68
63,82,65,68
59,82,66,68
57,82,67,68
60,82,68,68
61,82,68,68
63,82,70,68
54,82,69,68
54,82,31,68
63,82,30,68
68,82,57,68
67,82,57,68
67,82,57,68
67,82,56,68
61,82,59,68
62,82,59,68
51,82,58,68
50,82,57,68
51,82,57,68
50,82,58,68
50,82,57,68
55,82,57,68
61,82,44,68
62,82,44,68
66,82,45,68
49,82,57,68
57,82,43,68
59,82,44,68
55,82,52,68
55,82,61,68
60,82,59,68
56,82,59,68
63,82,34,68
62,82,62,68
60,82,62,68
67,82,51,68
61,82,55,68
61,82,59,68
65,82,55,68
63,82,60,68
57,82,50,68
65,82,72,68
64,82,72,68
63,82,59,68
63,82,59,68
63,82,61,68
63,82,51,68
64,82,42,68
65,82,60,68
66,82,59,68
68,82,46,68
68,82,63,68
62,82,72,68
61,82,46,68
62,82,30,68
62,82,58,68
63,82,40,68
63,82,58,68
63,82,57,68
64,82,58,68
64,82,39,68
63,82,38,68
65,82,53,68
66,82,41,68
67,82,65,68
59,82,64,68
58,82,64,68
55,82,65,68
63,82,66,68
67,82,65,68
61,82,65,68
64,82,35,68
63,82,64,68
51,82,64,68
53,82,65,68
62,82,35,68
58,82,37,68
62,82,37,68
60,82,38,68
59,82,39,68
60,82,50,68
54,82,49,68
54,82,38,68
58,82,38,68
59,82,66,68
54,82,51,68
55,82,53,68
57,82,50,68
57,82,53,68
59,82,54,68
58,82,54,68
59,82,54,68
59,82,54,68
59,82,54,68
57,82,54,68
57,82,54,68
71,82,54,68
57,82,54,68
59,82,59,68
58,82,58,68
54,82,55,68
54,82,56,68
55,82,49,68
55,82,49,68
62,82,47,68
58,82,50,68
62,82,35,68
55,82,60,68
54,82,60,68
54,82,64,68
54,82,44,68
54,82,31,68
54,82,38,68
62,82,35,68
64,82,43,68
56,82,35,68
55,82,38,68
56,82,43,68
57,82,45,68
58,82,46,68
59,82,45,68
59,82,44,68
59,82,41,68
60,82,41,68
58,82,38,68
59,82,63,68
59,82,60,68
61,82,60,68
59,82,62,68
57,82,64,68
58,82,37,68
58,82,65,68
57,82,64,68
59,82,64,68
58,82,32,68
55,82,31,68
59,82,31,68
58,82,62,68
58,82,62,68
59,82,61,68
61,82,61,68
49,82,35,68
58,82,60,68
57,82,58,68
60,82,59,68
54,82,36,68
53,82,35,68
67,82,36,68
46,82,36,68
48,82,37,68
48,82,38,68
49,82,61,68
43,82,63,68
42,82,63,68
42,82,62,68
40,82,62,68
39,82,40,68
38,82,63,68
39,82,61,68
39,82,61,68
54,82,60,68
54,82,59,68
56,82,59,68
57,82,59,68
56,82,58,68
57,82,60,68
58,82,58,68
59,82,54,68
60,82,53,68
60,82,53,68
54,82,36,68
53,82,39,68
53,82,39,68
61,82,56,68
61,82,55,68
65,82,54,68
53,82,54,68
52,82,54,68
51,82,26,68
51,82,26,68
51,82,57,68
51,82,56,68
62,82,56,68
56,82,55,68
56,82,69,68
50,82,39,68
55,82,52,68
55,82,56,68
58,82,50,68
37,82,29,68
39,82,60,68
64,82,60,68
49,82,52,68
49,82,57,68
56,82,47,68
55,82,59,68
56,82,59,68
54,82,47,68
49,82,60,68
57,82,58,68
58,82,52,68
59,82,52,68
60,82,46,68
61,82,51,68
62,82,66,68
63,82,64,68
64,82,55,68
65,82,45,68
65,82,47,68
52,82,54,68
59,82,50,68
59,82,47,68
46,82,46,68
69,82,45,68
69,82,44,68
44,82,43,68
48,82,42,68
50,82,41,68
51,82,41,68
53,82,62,68
53,82,65,68
55,82,54,68
55,82,33,68
52,82,42,68
50,82,49,68
50,82,49,68
49,82,43,68
48,82,54,68
48,82,42,68
48,82,55,68
49,82,62,68
49,82,60,68
48,82,60,68
48,82,58,68
49,82,64,68
48,82,55,68
48,82,60,68
47,82,61,68
47,82,61,68
45,82,50,68
45,82,46,68
57,82,46,68
57,82,47,68
52,82,50,68
52,82,52,68
55,82,46,68
55,82,56,68
63,82,56,68
63,82,56,68
55,82,36,68
64,82,52,68
55,82,46,68
54,82,46,68
53,82,47,68
52,82,40,68
52,82,36,68
58,82,65,68
58,82,65,68
60,82,68,68
60,82,69,68
60,82,69,68
59,82,68,68
59,82,40,68
59,82,66,68
59,82,65,68
59,82,54,68
56,82,53,68
63,82,53,68
63,82,53,68
62,82,67,68
61,82,42,68
62,82,42,68
60,82,38,68
49,82,38,68
50,82,38,67
