with,,without,
53,77,57,76
53,77,67,76
53,77,62,76
53,77,56,76
53,77,60,76
53,77,56,76
53,77,57,76
53,77,57,76
53,77,59,76
53,77,49,76
53,77,58,76
53,77,39,76
53,77,49,76
53,77,39,76
53,77,39,76
53,77,40,76
53,77,39,76
53,77,42,76
53,77,39,76
53,77,39,76
53,77,40,76
53,77,40,76
53,77,49,76
53,77,39,76
53,77,39,76
53,77,47,76
53,77,52,76
53,77,53,76
53,77,51,76
53,77,54,76
53,77,59,76
53,77,59,76
53,77,46,76
53,77,47,76
53,77,52,76
53,77,51,76
53,77,50,76
53,77,50,76
53,77,50,76
53,77,50,76
53,77,61,76
54,77,54,76
54,77,64,76
54,77,55,76
54,77,54,76
54,77,53,76
54,77,53,76
54,77,54,76
54,77,55,76
54,77,56,76
54,77,57,76
54,77,57,76
54,77,59,76
54,77,63,76
54,77,60,76
54,77,59,76
54,77,58,76
54,77,57,76
54,77,57,76
54,77,59,76
54,77,62,76
54,77,62,76
54,77,60,76
54,77,57,76
54,77,65,76
54,77,57,76
54,77,63,76
54,77,59,76
54,77,58,76
54,77,64,76
54,77,64,76
54,77,64,76
54,77,64,76
54,77,59,76
54,77,66,76
54,77,66,76
54,77,66,76
54,77,66,76
54,77,66,76
54,77,54,76
54,77,58,76
54,77,64,76
54,77,57,76
54,77,58,76
54,77,65,76
54,77,52,76
54,77,53,76
54,77,55,76
54,77,63,76
54,77,62,76
54,77,62,76
54,77,64,76
54,77,68,76
54,77,51,76
54,77,55,76
54,77,61,76
54,77,71,76
54,77,54,76
54,77,60,76
54,77,55,76
54,77,65,76
54,77,54,76
54,77,60,76
54,77,44,76
54,77,41,76
54,77,41,76
54,77,44,76
54,77,40,76
54,77,41,76
54,77,40,76
54,77,40,76
54,77,38,76
54,77,39,76
54,77,39,76
54,77,38,76
55,77,38,76
55,77,39,76
55,77,40,76
55,77,40,76
55,77,38,76
55,77,37,76
55,77,42,76
55,77,36,76
55,77,35,76
55,77,32,76
55,77,32,76
55,77,33,76
55,77,34,76
55,77,34,76
55,77,32,76
55,77,55,76
55,77,55,76
55,77,48,76
55,77,38,76
55,77,49,76
55,77,52,76
55,77,60,76
55,77,54,76
55,77,44,76
55,77,55,76
55,77,57,76
55,77,53,76
55,77,48,76
55,77,62,76
55,77,63,76
55,77,63,76
55,77,63,76
55,77,48,76
55,77,62,76
55,77,48,76
55,77,50,76
55,77,62,76
55,77,53,76
55,77,59,76
55,77,63,76
55,77,51,76
55,77,52,76
55,77,53,76
55,77,54,76
55,77,54,76
55,77,54,76
55,77,63,76
55,77,58,76
55,77,61,76
55,77,69,76
55,77,57,76
55,77,53,76
55,77,52,76
55,77,52,76
55,77,55,76
55,77,55,76
55,77,55,76
55,77,56,76
55,77,55,76
55,77,56,76
55,77,57,76
55,77,57,76
55,77,51,76
55,77,55,76
55,77,55,76
55,77,64,76
55,77,56,76
55,77,60,76
55,77,60,76
56,77,61,76
56,77,62,76
56,77,63,76
56,77,64,76
56,77,65,76
56,77,66,76
56,77,67,76
56,77,67,76
56,77,51,76
56,77,61,76
56,77,64,76
56,77,65,76
56,77,37,76
56,77,37,76
56,77,43,76
56,77,51,76
56,77,38,76
56,77,60,76
56,77,64,76
56,77,55,76
56,77,65,76
56,77,54,76
56,77,63,76
56,77,52,76
56,77,58,76
56,77,61,76
56,77,59,76
56,77,59,76
56,77,59,76
56,77,57,76
56,77,60,76
56,77,52,76
56,77,61,76
56,77,61,76
56,77,62,76
56,77,62,76
56,77,65,76
56,77,64,76
56,77,64,76
56,77,53,76
56,77,60,76
56,77,60,76
56,77,53,76
56,77,46,76
56,77,55,76
56,77,65,76
56,77,62,76
56,77,63,76
56,77,64,76
56,77,65,76
56,77,65,76
56,77,61,76
56,77,64,76
56,77,61,76
56,77,56,76
56,77,65,76
56,77,66,76
56,77,67,76
56,77,68,76
57,77,68,76
57,77,68,76
57,77,58,76
57,77,53,76
57,77,57,76
57,77,55,76
57,77,55,76
57,77,65,76
57,77,62,76
57,77,58,76
57,77,61,76
57,77,61,76
57,77,66,76
57,77,65,76
57,77,59,76
57,77,62,76
57,77,63,76
57,77,63,76
57,77,63,76
57,77,60,76
57,77,60,76
57,77,59,76
57,77,55,76
57,77,46,76
57,77,47,76
57,77,56,76
57,77,59,76
57,77,51,76
57,77,43,76
57,77,61,76
57,77,61,76
57,77,51,76
57,77,43,76
57,77,46,76
57,77,45,76
57,77,44,76
57,77,44,76
57,77,45,76
57,77,35,76
57,77,34,76
57,77,33,76
57,77,33,76
57,77,45,76
57,77,32,76
57,77,35,76
57,77,35,76
57,77,45,76
57,77,42,76
57,77,43,76
57,77,40,76
57,77,42,76
57,77,35,77
57,77,36,77
57,77,35,77
57,77,35,77
57,77,36,77
57,77,36,77
57,77,37,77
57,77,37,77
57,77,35,77
57,77,41,77
57,77,41,77
57,77,40,77
57,77,39,77
57,77,44,77
57,77,44,77
57,77,44,77
57,77,46,77
57,77,46,77
57,77,48,77
57,77,29,77
57,77,29,77
57,77,52,77
57,77,66,77
57,77,65,77
57,77,64,77
57,77,63,77
57,77,63,77
57,77,47,77
57,77,41,77
57,77,35,77
58,77,58,77
58,77,59,77
58,77,60,77
58,77,61,77
58,77,61,77
58,77,52,77
58,77,52,77
58,77,62,77
58,77,58,77
58,77,61,77
58,77,62,77
58,77,63,77
58,77,63,77
58,77,62,77
58,77,62,77
58,77,61,77
58,77,61,77
58,77,61,77
58,77,60,77
58,77,60,77
58,77,59,77
58,77,60,77
58,77,61,77
58,77,61,77
58,77,61,77
58,77,58,77
58,77,61,77
58,77,60,77
58,77,55,77
58,77,63,77
58,77,63,77
58,77,58,77
58,77,62,77
58,77,53,77
58,77,53,77
58,77,62,77
58,77,62,77
58,77,44,77
58,77,38,77
58,77,35,77
58,77,36,77
58,77,37,77
58,77,34,77
58,77,26,77
58,77,55,77
58,77,55,77
58,77,57,77
58,77,57,77
58,77,56,77
58,77,65,77
58,77,58,77
58,77,59,77
58,77,58,77
58,77,64,77
58,77,56,77
58,77,61,77
58,77,62,77
58,77,63,77
58,77,64,77
58,77,65,77
58,77,65,77
58,77,59,77
58,77,60,77
58,77,60,77
58,77,60,77
58,77,60,77
58,77,63,77
58,77,56,77
58,77,56,77
58,77,55,77
58,77,59,77
58,77,60,77
58,77,61,77
58,77,62,77
58,77,63,77
58,77,64,77
58,77,65,77
58,77,66,77
58,77,66,77
58,77,66,77
58,77,64,77
58,77,54,77
58,77,60,77
58,77,56,77
58,77,53,77
58,77,53,77
58,77,46,77
58,77,54,77
58,77,54,77
58,77,55,77
58,77,50,77
58,77,51,77
58,77,50,77
58,77,49,77
58,77,48,77
58,77,47,77
58,77,46,77
58,77,45,77
58,77,44,77
58,77,44,77
58,77,55,77
58,77,50,77
58,77,55,77
58,77,44,77
58,77,44,77
58,77,43,77
58,77,46,77
58,77,46,77
58,77,45,77
58,77,45,77
58,77,45,77
58,77,47,77
59,77,40,77
59,77,43,77
59,77,41,77
59,77,40,77
59,77,40,77
59,77,40,77
59,77,39,77
59,77,44,77
59,77,55,77
59,77,55,77
59,77,66,77
59,77,66,77
59,77,56,77
59,77,56,77
59,77,56,77
59,77,65,77
59,77,65,77
59,77,56,77
59,77,61,77
59,77,56,77
59,77,59,77
59,77,57,77
59,77,66,77
59,77,66,77
59,77,61,77
59,77,60,77
59,77,57,77
59,77,61,77
59,77,65,77
59,77,63,77
59,77,57,77
59,77,60,77
59,77,53,77
59,77,53,77
59,77,52,77
59,77,60,77
59,77,60,77
59,77,58,77
59,77,54,77
59,77,52,77
59,77,65,77
59,77,56,77
59,77,56,77
59,77,58,77
59,77,49,77
59,77,58,77
59,77,58,77
59,77,42,77
59,77,43,77
59,77,43,77
59,77,43,77
59,77,44,77
59,77,42,77
59,77,41,77
59,77,41,77
59,77,54,77
59,77,54,77
59,77,42,77
59,77,58,77
59,77,58,77
59,77,54,77
59,77,55,77
59,77,58,77
59,77,59,77
59,77,59,77
59,77,61,77
59,77,61,77
59,77,63,77
59,77,63,77
59,77,56,77
59,77,57,77
59,77,54,77
59,77,54,77
59,77,54,77
59,77,54,77
59,77,58,77
59,77,59,77
59,77,59,77
59,77,62,77
59,77,56,77
59,77,54,77
59,77,57,77
59,77,57,77
59,77,51,77
59,77,70,77
59,77,55,77
59,77,51,77
59,77,54,77
59,77,54,77
59,77,51,77
59,77,49,77
59,77,50,77
59,77,58,77
59,77,52,77
59,77,58,77
60,77,36,77
60,77,59,77
60,77,49,77
60,77,42,77
60,77,51,77
60,77,52,77
60,77,50,77
60,77,51,77
60,77,53,77
60,77,53,77
60,77,48,77
60,77,48,77
60,77,47,77
60,77,47,77
60,77,46,77
60,77,45,77
60,77,56,77
60,77,59,77
60,77,54,77
60,77,53,77
60,77,51,77
60,77,51,77
60,77,52,77
60,77,53,77
60,77,53,77
60,77,52,77
60,77,53,77
60,77,52,77
60,77,54,77
60,77,53,77
60,77,52,77
60,77,53,77
60,77,50,77
60,77,50,77
60,77,50,77
60,77,50,77
60,77,50,77
60,77,52,77
60,77,51,77
60,77,49,77
60,77,48,77
60,77,50,77
60,77,53,77
60,77,35,77
60,77,55,77
60,77,60,77
60,77,55,77
60,77,43,77
60,77,63,77
60,77,45,77
60,77,46,77
60,77,47,77
60,77,48,77
60,77,49,77
60,77,49,77
60,77,56,77
60,77,63,77
60,77,61,77
60,77,65,77
60,77,55,77
60,77,64,77
60,77,59,77
60,77,60,77
60,77,61,77
60,77,61,77
60,77,61,77
60,77,61,77
60,77,61,77
60,77,63,77
60,77,52,77
60,77,59,77
60,77,66,77
60,77,60,77
60,77,61,77
60,77,61,77
60,77,54,77
60,77,54,77
60,77,54,77
60,77,56,77
60,77,56,77
60,77,55,77
60,77,58,77
60,77,55,77
60,77,54,77
60,77,54,77
60,77,60,77
60,77,60,77
60,77,53,77
60,77,57,77
60,77,59,77
60,77,42,77
60,77,62,77
60,77,50,77
60,77,53,77
60,77,63,77
60,77,63,77
60,77,63,77
60,77,63,77
60,77,63,77
60,77,63,77
60,77,63,77
60,77,51,77
60,77,55,77
60,77,55,77
60,77,47,77
60,77,45,77
60,77,45,77
60,77,44,77
60,77,44,77
60,77,45,77
60,77,44,77
60,77,45,77
60,77,49,77
60,77,48,77
60,77,47,77
60,77,48,77
60,77,67,77
60,77,68,77
60,77,68,77
60,77,53,77
61,77,67,77
61,77,65,77
61,77,65,77
61,77,66,77
61,77,65,77
61,77,63,77
61,77,62,77
61,77,62,77
61,77,61,77
61,77,63,77
61,77,60,77
61,77,61,77
61,77,62,77
61,77,61,77
61,77,61,77
61,77,57,77
61,77,61,77
61,77,61,77
61,77,62,77
61,77,63,77
61,77,64,77
61,77,65,77
61,77,65,77
61,77,65,77
61,77,53,77
61,77,48,77
61,77,56,77
61,77,41,77
61,77,62,77
61,77,62,77
61,77,63,77
61,77,57,77
61,77,55,77
61,77,55,77
61,77,56,77
61,77,57,77
61,77,61,77
61,77,67,77
61,77,66,77
61,77,55,77
61,77,56,77
61,77,56,77
61,77,57,77
61,77,56,77
61,77,56,77
61,77,56,77
61,77,64,77
61,77,50,77
61,77,57,77
61,77,57,77
61,77,47,77
61,77,64,77
61,77,54,77
61,77,46,77
61,77,46,77
61,77,46,77
61,77,46,77
61,77,46,77
61,77,46,77
61,77,70,77
61,77,49,77
61,77,69,77
61,77,63,77
61,77,46,77
61,77,43,77
61,77,43,77
61,77,40,77
61,77,35,77
61,77,36,77
61,77,38,77
61,77,38,77
61,77,40,77
61,77,37,77
61,77,39,77
61,77,66,77
61,77,65,77
61,77,68,77
61,77,69,77
61,77,54,77
61,77,54,77
61,77,60,77
61,77,60,77
61,77,60,77
61,77,59,77
61,77,59,77
61,77,55,77
61,77,56,77
61,77,64,77
61,77,64,77
61,77,53,77
61,77,53,77
61,77,53,77
61,77,53,77
62,77,58,77
62,77,54,77
62,77,60,77
62,77,64,77
62,77,64,77
62,77,62,77
62,77,55,77
62,77,60,77
62,77,57,77
62,77,52,77
62,77,60,77
62,77,51,77
62,77,51,77
62,77,63,77
62,77,62,77
62,77,62,77
62,77,61,77
62,77,60,77
62,77,60,77
62,77,60,77
62,77,60,77
62,77,60,77
62,77,62,77
62,77,57,77
62,77,64,77
62,77,64,77
62,77,64,77
62,77,64,77
62,77,64,77
62,77,54,77
62,77,57,77
62,77,65,77
62,77,65,77
62,77,64,77
62,77,64,77
62,77,60,77
62,77,58,77
62,77,58,77
62,77,55,77
62,77,54,77
62,77,57,77
62,77,66,77
62,77,65,77
62,77,58,77
62,77,62,77
62,77,56,77
62,77,52,77
62,77,59,77
62,77,59,77
62,77,63,77
62,77,45,77
62,77,61,77
62,77,51,77
62,77,59,77
62,77,60,77
62,77,62,77
62,77,42,77
62,77,41,77
62,77,40,77
62,77,39,77
62,77,38,77
62,77,37,77
62,77,37,77
62,77,58,77
62,77,57,77
62,77,57,77
62,77,51,77
62,77,52,77
62,77,52,77
62,77,53,77
62,77,53,77
62,77,30,77
62,77,70,77
62,77,51,77
62,77,68,77
62,77,67,77
62,77,66,77
62,77,65,77
62,77,65,77
62,77,36,77
62,77,37,77
62,77,38,77
62,77,39,77
62,77,39,77
62,77,53,77
62,77,57,77
63,77,64,77
63,77,67,77
63,77,57,77
63,77,56,77
63,77,57,77
63,77,58,77
63,77,59,77
63,77,59,77
63,77,59,77
63,77,59,77
63,77,59,77
63,77,52,77
63,77,57,77
63,77,56,77
63,77,53,77
63,77,56,77
63,77,56,77
63,77,54,77
63,77,59,77
63,77,60,77
63,77,62,77
63,77,62,77
63,77,60,77
63,77,59,77
63,77,59,77
63,77,59,77
63,77,54,77
63,77,52,77
63,77,60,77
63,77,58,77
63,77,53,77
63,77,54,77
63,77,53,77
63,77,55,77
63,77,56,77
63,77,60,77
63,77,58,77
63,77,57,77
63,77,56,77
63,77,55,77
63,77,54,77
63,77,53,77
63,77,52,77
63,77,51,77
63,77,51,77
63,77,51,77
63,77,54,77
63,77,58,77
63,77,68,77
63,77,59,77
63,77,49,77
63,77,57,77
63,77,54,77
63,77,60,77
63,77,60,77
63,77,63,77
63,77,63,77
63,77,65,77
63,77,66,77
63,77,64,77
63,77,64,77
63,77,65,77
63,77,39,77
63,77,38,77
63,77,38,77
63,77,66,77
63,77,38,77
63,77,44,77
63,77,62,77
63,77,61,77
63,77,61,77
63,77,60,77
63,77,59,77
63,77,58,77
63,77,57,77
63,77,56,77
63,77,56,77
63,77,56,77
63,77,60,77
63,77,51,77
63,77,58,77
63,77,58,77
63,77,51,77
63,77,58,77
63,77,62,77
64,77,61,77
64,77,67,77
64,77,54,77
64,77,53,77
64,77,53,77
64,77,60,77
64,77,63,77
64,77,57,77
64,77,57,77
64,77,64,77
64,77,60,77
64,77,62,77
64,77,62,77
64,77,55,77
64,77,55,77
64,77,61,77
64,77,56,77
64,77,55,77
64,77,61,77
64,77,66,77
64,77,66,77
64,77,42,77
64,77,56,77
64,77,55,77
64,77,54,77
64,77,53,77
64,77,52,77
64,77,51,77
64,77,51,77
64,77,51,77
64,77,51,77
64,77,51,77
64,77,51,77
64,77,60,77
64,77,58,77
64,77,58,77
64,77,58,77
64,77,58,77
64,77,58,77
64,77,58,77
64,77,58,77
64,77,58,77
64,77,58,77
64,77,58,77
64,77,44,77
64,77,54,77
64,77,58,77
64,77,44,77
64,77,68,77
64,77,44,77
64,77,29,77
64,77,29,77
64,77,29,77
64,77,28,77
64,77,27,77
64,77,28,77
64,77,28,77
64,77,59,77
64,77,56,77
64,77,62,77
64,77,53,77
64,77,52,77
65,77,52,77
65,77,52,77
65,77,60,77
65,77,60,77
65,77,58,77
65,77,62,77
65,77,67,77
65,77,61,77
65,77,62,77
65,77,63,77
65,77,64,77
65,77,65,77
65,77,65,77
65,77,60,77
65,77,60,77
65,77,63,77
65,77,63,77
65,77,64,77
65,77,65,77
65,77,66,77
65,77,67,77
65,77,67,77
65,77,60,77
65,77,60,77
65,77,60,77
65,77,62,77
65,77,57,77
65,77,58,77
65,77,58,77
65,77,59,77
65,77,54,77
65,77,55,77
65,77,57,77
65,77,57,77
65,77,58,77
65,77,58,77
65,77,57,77
65,77,60,77
65,77,54,77
65,77,60,77
65,77,63,77
65,77,54,77
65,77,59,77
65,77,61,77
65,77,63,77
65,77,66,77
65,77,54,77
66,77,66,77
66,77,63,77
66,77,45,77
66,77,54,77
66,77,45,77
66,77,48,77
66,77,60,77
66,77,50,77
66,77,61,77
66,77,53,77
66,77,52,77
66,77,51,77
66,77,51,77
66,77,52,77
66,77,51,77
66,77,50,77
66,77,53,77
66,77,52,77
66,77,52,77
66,77,54,77
66,77,61,77
66,77,60,77
66,77,61,77
66,77,48,77
66,77,49,77
66,77,47,77
66,77,48,77
66,77,49,77
66,77,50,77
66,77,51,77
66,77,52,77
66,77,51,77
66,77,49,77
66,77,50,77
66,77,50,77
66,77,62,77
67,77,57,77
67,77,58,77
67,77,49,77
67,77,55,77
67,77,49,77
67,77,62,77
67,77,57,77
67,77,57,77
67,77,54,77
67,77,57,77
67,77,64,77
67,77,60,77
67,77,52,77
67,77,53,77
67,77,67,77
67,77,51,77
67,77,57,77
67,77,57,77
67,77,62,77
67,77,60,77
67,77,58,77
67,77,54,77
67,77,57,77
67,77,57,77
67,77,57,77
67,77,52,77
68,77,57,77
68,77,63,77
68,77,55,77
68,77,55,77
68,77,56,77
68,77,60,77
68,77,47,77
68,77,47,77
68,77,58,77
68,77,39,77
68,77,56,77
68,77,48,77
68,77,47,77
69,77,44,77
69,77,52,77
69,77,44,77
69,77,53,77
69,77,43,77
69,77,42,77
69,77,41,77
69,77,40,77
69,77,39,77
69,77,38,77
69,77,37,77
69,77,36,77
69,77,35,77
69,77,34,77
69,77,34,77
70,77,35,77
70,77,35,77
70,77,34,77
70,77,35,77
70,77,35,77
70,77,29,77
70,77,29,77
70,77,54,77
70,77,55,77
70,77,55,77
70,77,36,77
70,77,54,77
70,77,54,77
71,77,36,77
71,77,36,77
71,77,38,77
71,77,39,77
71,77,40,77
71,77,54,77
71,77,56,77
29,78,56,77
29,78,57,77
29,78,58,77
29,78,58,77
30,78,53,77
31,78,55,77
31,78,57,77
31,78,46,77
32,78,64,77
32,78,58,77
32,78,58,77
32,78,60,77
32,78,61,77
32,78,61,77
33,78,61,77
33,78,61,77
33,78,61,77
33,78,58,77
33,78,48,77
33,78,56,77
34,78,57,77
34,78,57,77
34,78,55,77
35,78,55,77
37,78,55,77
39,78,55,77
40,78,55,77
40,78,53,77
41,78,57,77
41,78,56,77
42,78,68,77
42,78,68,77
42,78,60,77
42,78,65,77
42,78,60,77
42,78,58,77
42,78,61,77
42,78,61,77
42,78,61,77
43,78,61,77
43,78,61,77
43,78,54,77
43,78,61,77
43,78,54,77
43,78,50,77
43,78,53,77
43,78,57,77
43,78,53,77
43,78,68,77
43,78,50,77
43,78,62,77
43,78,58,77
43,78,54,77
43,78,46,77
43,78,47,77
43,78,48,77
43,78,49,77
43,78,50,77
43,78,51,77
44,78,52,77
44,78,53,77
44,78,53,77
44,78,59,77
44,78,58,77
44,78,58,77
44,78,59,77
44,78,57,77
44,78,57,77
44,78,60,77
44,78,60,77
44,78,60,77
44,78,48,77
44,78,54,77
44,78,55,77
44,78,53,77
44,78,49,77
44,78,46,77
44,78,47,77
44,78,47,77
44,78,47,77
44,78,48,77
44,78,47,77
44,78,47,77
44,78,52,77
44,78,62,77
45,78,63,77
45,78,64,77
45,78,64,77
45,78,63,77
45,78,64,77
45,78,62,77
45,78,64,77
45,78,64,77
45,78,62,77
45,78,62,77
45,78,56,77
45,78,61,77
45,78,54,77
45,78,54,77
45,78,60,77
45,78,60,77
45,78,54,77
45,78,56,77
45,78,59,77
45,78,57,77
45,78,58,77
45,78,59,77
45,78,60,77
45,78,60,77
45,78,63,77
45,78,63,77
45,78,62,77
45,78,62,77
45,78,59,77
46,78,59,77
46,78,59,77
46,78,61,77
46,78,59,77
46,78,56,77
46,78,56,77
46,78,54,77
46,78,54,77
46,78,57,77
46,78,61,77
46,78,60,77
46,78,59,77
46,78,59,77
46,78,62,77
46,78,62,77
46,78,61,77
46,78,61,77
46,78,62,77
46,78,63,77
46,78,62,77
46,78,62,77
46,78,60,77
46,78,61,77
46,78,59,77
46,78,51,77
46,78,51,77
46,78,57,77
46,78,57,77
46,78,60,77
47,78,53,77
47,78,53,77
47,78,55,77
47,78,46,77
47,78,47,77
47,78,47,77
47,78,44,77
47,78,40,77
47,78,41,77
47,78,41,77
47,78,42,77
47,78,42,77
47,78,40,77
47,78,41,77
47,78,38,77
47,78,39,77
47,78,40,77
47,78,40,77
47,78,43,77
48,78,38,77
48,78,38,77
48,78,43,77
48,78,52,77
48,78,52,77
48,78,57,77
48,78,48,77
48,78,48,77
48,78,62,77
48,78,62,77
48,78,52,77
48,78,53,77
48,78,54,77
48,78,55,77
48,78,56,77
49,78,56,77
49,78,60,77
49,78,61,77
49,78,62,77
49,78,63,77
49,78,64,77
49,78,64,77
49,78,45,77
49,78,55,77
49,78,52,77
49,78,60,77
49,78,54,77
49,78,61,77
49,78,61,77
49,78,60,77
49,78,60,77
49,78,56,77
49,78,55,77
49,78,56,77
49,78,57,77
49,78,57,77
49,78,57,77
49,78,63,77
50,78,53,77
50,78,59,77
50,78,65,77
50,78,58,77
50,78,61,77
50,78,63,77
50,78,60,77
50,78,58,77
50,78,60,77
50,78,63,77
50,78,62,77
50,78,62,77
50,78,66,77
50,78,65,77
50,78,66,77
50,78,67,77
50,78,68,77
50,78,61,77
50,78,55,77
50,78,54,77
50,78,54,77
51,78,61,77
51,78,60,77
51,78,62,77
51,78,58,77
51,78,60,77
51,78,57,77
51,78,56,77
51,78,47,77
51,78,39,77
51,78,45,77
51,78,41,77
51,78,48,77
51,78,48,77
51,78,53,77
51,78,51,77
51,78,50,77
51,78,56,77
51,78,55,77
51,78,56,77
51,78,56,77
51,78,54,77
51,78,55,77
51,78,56,77
51,78,57,77
51,78,57,77
51,78,59,77
51,78,58,77
51,78,58,77
51,78,59,77
51,78,58,77
51,78,56,77
51,78,57,77
51,78,59,77
51,78,59,77
51,78,59,77
51,78,60,77
51,78,61,77
51,78,61,77
51,78,61,77
51,78,59,77
51,78,58,77
51,78,57,77
51,78,58,77
51,78,58,77
51,78,59,77
52,78,58,77
52,78,59,77
52,78,57,77
52,78,57,77
52,78,56,77
52,78,55,77
52,78,56,77
52,78,58,77
52,78,59,77
52,78,58,77
52,78,43,77
52,78,42,77
52,78,43,77
52,78,43,77
52,78,64,77
52,78,43,77
52,78,43,77
52,78,51,77
52,78,58,77
52,78,64,77
52,78,55,77
52,78,57,77
52,78,64,77
52,78,56,77
52,78,44,77
52,78,44,77
52,78,59,77
52,78,53,77
52,78,54,77
52,78,54,77
52,78,53,77
52,78,60,77
52,78,54,77
52,78,57,77
52,78,57,77
52,78,57,77
52,78,57,77
53,78,57,77
53,78,57,77
53,78,57,77
53,78,57,77
53,78,60,77
53,78,54,77
53,78,47,77
53,78,42,77
53,78,64,77
53,78,64,77
53,78,51,77
53,78,55,77
53,78,51,77
53,78,54,77
53,78,55,77
53,78,56,77
53,78,57,77
53,78,57,77
53,78,57,77
53,78,52,77
53,78,37,77
53,78,50,77
53,78,53,77
53,78,57,77
53,78,57,77
53,78,51,77
53,78,37,77
53,78,60,77
53,78,52,77
53,78,63,77
53,78,52,77
53,78,58,77
53,78,43,77
53,78,60,77
53,78,53,77
53,78,53,77
53,78,59,77
53,78,54,77
53,78,54,77
53,78,54,77
53,78,53,77
53,78,52,77
53,78,58,77
53,78,58,77
53,78,56,77
53,78,52,77
53,78,53,77
53,78,57,77
53,78,57,77
53,78,64,77
53,78,53,77
53,78,52,77
53,78,52,77
53,78,46,77
53,78,64,77
53,78,49,77
53,78,55,77
53,78,55,77
53,78,41,77
54,78,41,77
54,78,46,77
54,78,49,77
54,78,61,77
54,78,53,77
54,78,53,77
54,78,59,77
54,78,55,77
54,78,58,77
54,78,60,77
54,78,62,77
54,78,64,77
54,78,41,77
54,78,64,77
54,78,61,77
54,78,56,77
54,78,62,77
54,78,56,77
54,78,67,77
54,78,62,77
54,78,57,77
54,78,64,77
54,78,65,77
54,78,50,77
54,78,57,77
54,78,64,77
54,78,62,77
54,78,57,77
54,78,57,77
54,78,61,77
54,78,64,77
54,78,61,77
54,78,68,77
54,78,62,77
54,78,60,77
54,78,57,77
54,78,64,77
54,78,64,77
54,78,64,77
54,78,62,77
54,78,68,77
54,78,68,77
54,78,62,77
54,78,59,77
54,78,63,77
54,78,57,77
54,78,61,77
54,78,57,77
54,78,58,77
55,78,58,77
55,78,60,77
55,78,49,77
55,78,59,77
55,78,40,77
55,78,48,77
55,78,40,77
55,78,41,77
55,78,41,77
55,78,41,77
55,78,40,77
55,78,39,77
55,78,39,77
55,78,50,77
55,78,49,77
55,78,49,77
55,78,40,77
55,78,39,77
55,78,48,77
55,78,53,77
55,78,53,77
55,78,52,77
55,78,52,77
55,78,52,77
55,78,59,77
55,78,59,77
55,78,59,77
55,78,59,77
55,78,58,77
55,78,47,77
55,78,48,77
55,78,62,77
55,78,53,77
55,78,63,77
55,78,56,77
55,78,53,77
55,78,60,77
55,78,51,77
55,78,52,77
55,78,53,77
55,78,54,77
55,78,55,77
55,78,55,77
55,78,63,77
55,78,61,77
55,78,59,77
55,78,61,77
55,78,62,77
55,78,62,77
55,78,62,77
55,78,62,77
55,78,62,77
55,78,56,77
55,78,57,77
55,78,58,77
55,78,59,77
55,78,60,77
55,78,60,77
55,78,54,77
55,78,64,77
55,78,64,77
55,78,61,77
55,78,56,77
55,78,66,77
55,78,57,77
55,78,63,77
55,78,63,77
55,78,62,77
56,78,61,77
56,78,60,77
56,78,59,77
56,78,59,77
56,78,57,77
56,78,64,77
56,78,58,77
56,78,66,77
56,78,55,77
56,78,57,77
56,78,56,77
56,78,55,77
56,78,55,77
56,78,56,77
56,78,55,77
56,78,58,77
56,78,59,77
56,78,60,77
56,78,59,77
56,78,58,77
56,78,58,77
56,78,64,77
56,78,52,77
56,78,56,77
56,78,62,77
56,78,71,77
56,78,55,77
56,78,66,77
56,78,66,77
56,78,59,77
56,78,54,77
56,78,45,77
56,78,45,77
56,78,53,77
56,78,59,77
56,78,42,77
56,78,42,77
56,78,43,77
56,78,43,77
56,78,43,77
56,78,40,77
56,78,40,77
56,78,41,77
56,78,39,77
56,78,39,77
56,78,41,77
56,78,41,77
56,78,40,77
56,78,39,77
56,78,39,77
56,78,40,77
56,78,39,77
56,78,36,77
56,78,37,77
56,78,37,77
56,78,35,77
56,78,35,77
56,78,42,77
56,78,35,77
56,78,36,77
56,78,37,77
56,78,33,77
56,78,33,77
56,78,31,77
56,78,33,77
56,78,54,77
56,78,49,77
56,78,39,77
56,78,48,77
56,78,51,77
57,78,61,77
57,78,55,77
57,78,43,77
57,78,56,77
57,78,57,77
57,78,54,77
57,78,62,77
57,78,62,77
57,78,62,77
57,78,62,77
57,78,62,77
57,78,62,77
57,78,49,77
57,78,63,77
57,78,63,77
57,78,63,77
57,78,49,77
57,78,49,77
57,78,50,77
57,78,50,77
57,78,50,77
57,78,61,77
57,78,54,77
57,78,59,77
57,78,59,77
57,78,62,77
57,78,64,77
57,78,55,77
57,78,62,77
57,78,69,77
