Steps,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated,
906,396,57,29,17,121,36,94,91
906,408,66,28,17,119,37,99,94
906,400,62,31,16,118,36,95,97
906,397,57,30,20,130,42,96,85
906,394,54,28,19,122,39,96,89
906,388,54,37,19,108,38,93,98
906,400,55,26,22,130,36,103,85
906,400,63,32,20,119,40,100,94
906,367,39,37,16,121,45,93,87
906,406,70,34,19,120,39,98,88
906,393,57,32,18,113,34,94,98
906,394,60,36,18,122,41,91,82
906,388,53,33,15,111,39,91,99
906,405,64,29,19,129,46,101,88
906,417,79,31,22,126,38,102,87
906,398,67,39,22,123,40,95,80
906,386,55,38,19,115,33,91,93
906,405,73,38,20,120,36,94,87
906,397,50,21,17,128,38,99,91
906,400,63,33,22,122,34,100,91
906,389,49,27,20,124,41,102,95
906,376,52,44,16,106,39,86,96
906,397,62,36,20,115,39,95,94
906,399,64,35,20,112,41,96,94
906,391,53,31,18,119,36,92,91
906,391,54,32,17,118,38,94,93
912,406,62,27,24,133,34,103,84
912,383,50,36,20,113,35,94,95
912,401,63,33,19,117,34,96,96
912,408,72,35,21,120,40,98,86
912,396,57,29,17,121,37,94,90
912,408,66,28,17,119,37,99,94
912,400,63,32,16,117,36,94,97
912,396,57,31,20,130,42,96,85
912,395,55,28,19,122,39,96,89
912,388,54,37,19,109,38,93,97
912,400,56,27,22,129,36,102,85
912,401,64,32,20,118,40,100,95
912,368,40,37,16,121,45,93,87
912,404,70,36,19,118,39,97,88
912,394,58,32,18,114,35,94,97
912,394,60,36,19,122,40,92,82
912,388,53,33,15,111,39,91,99
912,406,65,29,19,129,46,101,88
912,417,79,31,22,126,38,102,87
912,399,68,39,22,123,40,95,80
912,386,55,38,19,115,33,91,93
912,405,73,38,20,120,36,94,87
912,399,52,21,17,128,38,99,91
912,400,63,33,22,122,34,100,91
912,390,50,27,20,124,41,102,95
912,376,52,44,16,106,39,86,96
912,399,64,36,20,115,39,95,94
912,399,64,35,20,112,41,96,94
912,391,53,31,18,119,36,92,91
912,391,54,32,17,118,38,94,93
918,406,62,27,24,133,34,103,84
918,383,50,36,20,113,35,94,95
918,401,63,33,19,117,34,96,96
918,409,73,35,21,119,40,98,87
918,396,57,29,17,120,37,94,91
918,408,66,28,17,120,38,99,93
918,400,63,32,16,117,36,94,97
918,396,57,31,20,130,42,96,85
918,394,55,29,19,121,39,95,89
918,388,54,37,19,109,38,93,97
918,401,57,27,22,129,36,102,85
918,403,66,32,20,118,40,100,95
918,370,42,37,16,121,45,93,87
918,405,71,36,19,118,39,97,88
918,395,59,32,19,114,34,95,97
918,394,60,36,20,122,39,93,82
918,388,53,33,15,111,39,91,99
918,406,66,30,20,128,45,102,88
918,418,80,31,22,126,38,102,87
918,399,68,39,22,124,41,95,79
918,385,55,39,20,114,33,92,93
918,404,73,39,20,119,36,94,87
918,400,53,21,17,128,38,99,91
918,399,63,34,23,121,33,100,91
918,391,51,27,20,124,41,102,95
918,376,52,44,16,106,39,86,96
918,398,64,37,20,114,39,94,94
918,399,64,35,20,112,41,96,94
918,392,54,31,18,119,36,92,91
918,391,54,32,17,116,38,94,95
924,407,63,27,24,132,34,103,85
924,383,50,36,20,113,35,94,95
924,401,63,33,19,117,34,96,96
924,409,73,35,21,119,40,98,87
924,395,58,31,17,117,37,93,92
924,408,66,28,17,120,38,99,93
924,401,64,32,17,117,35,95,97
924,396,57,31,20,129,42,96,86
924,394,55,29,20,121,38,96,89
924,390,57,38,19,108,38,92,97
924,401,57,27,22,129,36,102,85
924,403,66,32,20,118,40,100,95
924,370,42,37,16,120,45,93,88
924,405,71,36,19,118,39,97,88
924,396,60,32,19,114,34,95,97
924,394,60,36,20,122,39,93,82
924,387,53,34,16,110,38,92,99
924,406,66,30,20,128,45,102,88
924,419,81,31,22,126,38,102,87
924,399,68,39,22,123,41,95,80
924,386,56,39,20,114,33,92,93
924,404,73,39,20,118,36,94,88
924,400,53,21,17,128,38,99,91
924,401,65,34,23,120,33,100,92
924,392,52,27,20,124,41,102,95
924,376,52,44,16,107,39,86,95
924,399,65,37,20,114,39,94,94
924,400,65,35,20,112,41,96,94
924,392,54,31,19,119,35,93,91
924,391,54,32,17,115,38,94,96
930,407,64,28,25,132,34,103,84
930,385,52,36,21,113,34,95,95
930,402,64,33,19,118,35,96,95
930,409,73,35,21,119,40,98,87
930,395,58,31,17,117,37,93,92
930,408,66,28,17,120,38,99,93
930,401,64,32,17,117,35,95,97
930,395,58,33,20,127,42,95,86
930,395,56,29,20,121,38,96,89
930,390,57,38,20,108,38,93,97
930,401,57,27,22,129,36,102,85
930,403,66,32,20,119,40,100,94
930,370,42,37,16,119,45,93,89
930,405,71,36,20,118,38,98,88
930,397,61,32,19,113,34,95,98
930,393,60,37,20,120,39,92,83
930,387,53,34,16,110,38,92,99
930,407,67,30,20,128,45,102,88
930,419,81,31,22,126,38,102,87
930,401,70,39,22,123,41,95,80
930,386,56,39,20,114,33,92,93
930,404,73,39,20,118,36,94,88
930,400,53,21,17,128,38,99,91
930,401,65,34,23,120,33,100,92
930,392,53,28,20,123,41,101,95
930,376,52,44,16,108,40,86,94
930,399,65,37,20,113,39,94,95
930,400,65,35,20,112,41,96,94
930,394,56,31,19,120,35,93,90
930,391,54,32,17,115,38,94,96
936,409,66,28,26,132,33,104,84
936,385,52,36,21,113,34,95,95
936,402,64,33,19,118,35,96,95
936,409,73,35,22,118,39,99,88
936,395,58,31,17,117,37,93,92
936,408,66,28,17,120,38,99,93
936,402,65,32,17,117,35,95,97
936,395,58,33,20,127,42,95,86
936,396,58,30,20,119,38,95,90
936,390,57,38,20,108,37,93,97
936,401,57,27,22,130,36,102,84
936,403,67,33,20,118,40,99,94
936,372,44,37,17,119,44,94,89
936,404,71,37,21,117,37,99,88
936,397,61,32,20,113,33,96,98
936,393,60,37,20,120,39,92,83
936,387,53,34,16,110,38,92,99
936,408,68,30,20,128,45,102,88
936,419,81,31,22,126,38,102,87
936,401,71,40,22,122,41,94,80
936,386,57,40,20,113,33,92,93
936,404,73,39,20,118,36,94,88
936,400,53,21,17,127,38,99,92
936,401,65,34,23,120,33,100,92
936,392,53,28,20,123,41,101,95
936,376,52,44,16,108,40,86,94
936,399,65,37,20,113,39,94,95
936,401,66,35,20,112,41,96,94
936,394,56,31,19,120,35,93,90
936,391,54,32,17,115,38,94,96
942,410,67,28,26,132,33,104,84
942,385,52,36,21,113,34,95,95
942,403,65,33,19,118,35,96,95
942,410,74,35,22,118,39,99,88
942,395,58,31,17,117,37,93,92
942,407,66,29,17,119,38,99,93
942,400,65,34,17,115,35,94,97
942,395,58,33,20,127,42,95,86
942,396,58,30,20,119,38,95,90
942,390,57,38,20,108,37,93,97
942,402,58,27,22,130,36,102,84
942,402,67,34,20,116,40,99,95
942,372,44,37,17,119,44,94,89
942,405,72,37,22,117,36,100,88
942,397,61,32,20,113,33,96,98
942,393,60,37,20,120,39,92,83
942,386,53,35,16,111,39,91,97
942,408,69,31,20,127,45,102,88
942,419,81,31,22,126,38,102,87
942,401,71,40,22,122,41,94,80
942,386,57,40,20,113,33,92,93
942,404,73,39,20,118,36,94,88
942,401,54,21,17,127,38,99,92
942,401,65,34,23,120,33,100,92
942,392,53,28,20,123,41,101,95
942,376,52,44,16,107,40,86,95
942,398,65,38,20,112,39,94,95
942,400,66,36,20,111,41,96,94
942,394,56,31,20,120,34,94,90
942,391,54,32,18,114,37,95,97
948,412,69,28,26,132,33,104,84
948,385,52,36,21,113,34,95,95
948,403,65,33,19,118,34,96,94
948,410,74,35,22,118,39,99,88
948,395,58,31,17,117,37,93,92
948,407,66,29,17,119,38,99,93
948,400,65,34,17,116,35,94,96
948,395,58,33,20,127,42,95,86
948,396,59,31,20,118,38,94,90
948,389,57,39,20,108,37,93,96
948,403,59,27,22,130,36,102,84
948,402,67,34,20,116,40,99,95
948,373,45,37,17,119,44,94,89
948,404,72,38,22,116,36,100,88
948,398,62,32,20,113,33,96,98
948,394,61,37,20,120,39,92,83
948,386,54,36,16,110,39,90,97
948,408,69,31,20,127,45,102,88
948,420,82,31,22,125,38,102,88
948,401,71,40,22,122,41,94,80
948,387,58,40,21,112,32,93,94
948,404,73,39,20,118,36,94,88
948,401,54,21,17,127,38,99,92
948,401,65,34,23,120,33,100,92
948,393,54,28,20,123,41,101,95
948,376,52,44,16,107,40,86,95
948,398,65,38,20,112,39,94,95
948,400,66,36,20,111,41,96,94
948,394,56,31,20,120,34,94,90
948,391,54,32,18,114,37,95,97
954,411,69,29,26,134,34,104,85
954,385,52,36,21,117,35,95,95
954,403,65,33,19,123,34,96,94
954,411,75,35,23,123,39,100,88
954,396,59,31,17,121,38,93,92
954,406,66,30,17,122,39,98,93
954,400,65,34,17,119,36,94,96
954,395,59,33,20,130,42,95,87
954,396,59,31,20,123,38,94,90
954,389,57,39,20,112,38,93,96
954,403,59,27,22,134,37,102,84
954,403,68,34,20,121,42,99,94
954,373,45,37,17,123,45,94,89
954,404,72,38,22,120,36,100,88
954,398,62,32,21,117,32,97,98
954,393,61,38,20,122,40,91,84
954,385,54,37,18,111,39,91,99
954,407,69,32,20,130,46,101,88
954,421,83,31,23,128,38,103,89
954,402,72,40,22,126,41,94,80
954,387,58,40,21,115,33,93,93
954,404,73,39,21,122,36,95,88
954,402,55,21,18,131,38,100,92
954,400,65,35,23,123,33,99,92
954,392,54,29,20,126,42,101,95
954,376,52,44,16,110,41,86,96
954,398,65,38,20,116,40,94,96
954,400,66,36,20,116,43,96,93
954,395,58,32,20,123,34,94,90
954,389,54,34,18,116,38,93,97
960,412,70,29,26,134,34,104,85
960,386,53,36,22,117,34,96,95
960,403,66,34,19,122,34,95,94
960,412,76,35,23,123,39,100,88
960,395,59,32,17,121,38,93,92
960,406,66,30,17,122,39,98,93
960,400,65,34,17,119,36,94,96
960,395,59,33,21,131,42,96,86
960,397,60,31,22,122,37,96,91
960,388,57,40,20,111,38,92,96
960,404,60,27,22,134,37,102,84
960,405,70,34,21,121,41,100,94
960,374,46,37,17,123,45,94,89
960,404,72,38,22,120,36,100,88
960,399,63,32,21,117,32,97,98
960,394,62,38,20,122,40,91,84
960,386,55,37,19,111,38,92,99
960,407,69,32,20,130,46,101,88
960,420,83,32,23,127,38,102,89
960,402,72,40,22,126,41,94,80
960,387,58,40,22,116,33,94,92
960,405,74,39,21,122,37,95,88
960,402,55,21,18,131,38,100,92
960,399,65,36,23,122,33,98,92
960,392,54,29,20,125,42,101,96
960,376,52,44,16,111,42,86,95
960,399,66,38,20,116,40,94,96
960,399,66,37,20,114,43,95,94
960,395,58,32,20,123,34,94,90
960,389,54,34,18,117,38,93,96
966,412,70,29,26,134,34,104,85
966,386,53,36,22,117,34,96,95
966,404,68,35,19,121,34,95,94
966,413,77,35,23,123,39,100,88
966,392,59,35,17,119,38,93,92
966,406,67,31,17,121,39,97,93
966,400,65,34,17,119,36,94,96
966,395,59,33,21,130,42,96,87
966,397,61,32,22,121,36,96,91
966,388,57,40,20,111,38,92,96
966,404,60,27,22,134,37,102,84
966,405,70,34,21,121,41,100,94
966,374,46,37,17,123,45,94,89
966,404,72,38,22,120,36,100,88
966,398,63,33,21,115,32,96,99
966,394,62,38,20,121,40,91,85
966,386,55,37,19,111,38,92,99
966,408,70,32,20,129,46,101,89
966,421,84,32,23,126,38,102,90
966,402,72,40,22,126,41,94,80
966,387,58,40,22,115,32,94,93
966,404,74,40,21,121,37,95,88
966,402,55,21,18,131,38,100,92
966,398,65,37,23,120,33,97,93
966,393,55,29,21,125,41,102,96
966,376,52,44,17,112,41,87,94
966,400,67,38,20,116,40,94,96
966,401,68,37,20,114,43,95,94
966,397,60,32,20,123,34,94,90
966,390,55,34,18,116,38,93,97
972,412,70,29,26,133,34,104,86
972,387,54,36,22,116,34,96,96
972,404,68,35,19,121,34,95,94
972,413,77,35,23,123,39,100,88
972,391,59,36,17,118,38,93,92
972,406,67,31,17,121,39,97,93
972,400,65,34,17,120,36,94,95
972,396,61,34,21,129,42,95,87
972,398,62,32,22,121,36,96,91
972,387,57,41,20,111,38,92,96
972,404,60,27,22,134,37,102,84
972,405,70,34,21,121,41,100,94
972,374,46,37,18,123,44,95,89
972,404,72,38,22,120,36,100,88
972,398,63,33,21,115,32,96,98
972,394,62,38,20,121,40,91,85
972,386,55,37,19,111,38,92,99
972,408,70,32,21,129,45,102,89
972,421,84,32,23,126,38,102,90
972,402,72,40,22,126,41,94,80
972,387,58,40,22,115,32,94,93
972,404,74,40,21,121,37,95,88
972,401,55,22,18,130,38,100,92
972,398,65,37,23,120,33,97,93
972,394,56,29,21,125,41,102,96
972,376,52,44,18,111,40,88,95
972,400,67,38,20,116,40,94,96
972,401,68,37,20,114,43,95,94
972,397,60,32,22,124,33,96,89
972,390,55,34,18,116,38,93,97
978,413,71,29,26,133,34,104,86
978,387,54,36,22,115,34,96,97
978,404,68,35,19,121,34,95,94
978,413,77,35,23,123,39,100,88
978,392,60,36,18,118,37,94,92
978,405,67,32,17,121,39,97,93
978,398,65,35,17,118,36,93,96
978,396,61,34,21,129,42,95,87
978,401,65,32,22,121,36,96,91
978,387,57,41,20,111,38,92,96
978,404,60,27,22,134,37,102,84
978,405,70,34,21,121,41,100,94
978,374,46,37,18,123,44,95,89
978,404,72,38,22,120,36,100,88
978,399,64,33,22,115,31,97,98
978,394,62,38,20,121,40,91,85
978,386,55,37,19,111,38,92,99
978,408,70,32,21,129,45,102,89
978,422,86,33,23,125,38,101,90
978,402,72,40,22,126,41,94,80
978,387,58,40,22,114,32,94,94
978,404,74,40,21,121,37,95,88
978,401,55,22,19,130,37,101,92
978,398,65,37,23,119,33,97,94
978,394,56,29,21,125,41,102,96
978,376,52,44,18,111,40,88,95
978,401,68,38,22,116,40,96,96
978,401,68,37,20,114,43,95,94
978,397,60,32,22,124,32,96,89
978,391,56,34,18,116,38,93,97
984,413,71,29,26,133,34,104,86
984,387,54,36,22,115,34,96,97
984,403,68,36,20,120,33,96,94
984,413,77,35,23,123,39,100,88
984,391,60,37,18,116,37,93,93
984,406,68,32,17,120,39,97,94
984,399,66,35,17,118,36,93,96
984,396,62,35,21,129,43,95,86
984,403,67,32,23,121,35,97,91
984,386,57,42,20,110,38,91,96
984,404,60,27,22,135,38,102,83
984,405,70,34,22,121,41,101,94
984,374,46,37,19,123,43,96,89
984,403,72,38,22,119,36,100,89
984,399,64,33,22,115,31,97,98
984,394,62,38,21,120,40,92,86
984,386,55,37,19,112,39,92,98
984,407,70,33,21,128,45,101,89
984,422,86,33,23,125,38,101,90
984,403,73,40,22,126,41,94,80
984,386,58,41,22,113,32,93,94
984,404,74,40,21,121,37,95,88
984,401,55,22,19,130,37,101,92
984,398,65,37,23,119,33,97,94
984,393,56,30,21,124,41,102,96
984,376,52,44,18,111,40,88,95
984,402,69,38,22,116,40,96,96
984,401,68,37,20,114,43,95,94
984,399,63,33,22,123,32,95,89
984,392,57,34,18,116,38,93,97
990,413,72,30,26,132,34,104,86
990,387,54,36,22,115,34,96,97
990,405,70,36,20,120,33,96,94
990,413,77,35,24,123,38,101,88
990,389,60,39,18,113,37,91,94
990,406,68,32,17,120,39,97,94
990,399,66,35,17,118,36,93,96
990,396,62,35,21,129,43,95,86
990,405,69,32,23,121,35,97,90
990,386,57,42,20,110,38,91,96
990,405,61,27,22,135,38,102,83
990,405,70,34,22,120,40,101,95
990,374,46,37,19,123,43,96,89
990,403,72,38,22,118,36,100,90
990,398,64,34,23,114,30,97,98
990,392,62,40,21,118,39,91,86
990,386,55,37,19,112,39,92,98
990,408,71,33,21,128,45,101,89
990,422,86,33,23,125,38,101,90
990,405,75,40,22,126,41,94,80
990,386,58,41,22,113,32,93,94
990,405,75,40,22,121,36,96,88
990,401,55,22,19,130,37,101,92
990,397,65,38,23,118,33,96,94
990,393,56,30,21,124,41,102,96
990,376,52,44,19,111,39,89,95
990,402,69,38,22,117,40,96,95
990,401,68,37,20,114,43,95,94
990,400,64,33,22,123,32,95,89
990,391,57,35,18,114,38,93,98
996,414,73,30,26,131,34,104,87
996,386,54,37,23,114,33,97,97
996,405,70,36,20,120,33,96,94
996,415,79,35,24,122,38,101,89
996,389,60,39,18,114,38,91,93
996,406,68,32,17,120,39,97,94
996,399,66,35,17,118,36,93,96
996,396,62,35,22,129,43,96,86
996,406,70,32,23,122,34,97,89
996,386,57,42,20,110,38,91,96
996,406,62,27,22,135,38,102,83
996,404,70,35,22,119,40,100,95
996,374,46,37,19,123,43,96,89
996,403,72,38,22,118,36,100,90
996,398,64,34,23,114,30,97,98
996,392,62,40,23,118,38,93,86
996,386,55,37,19,112,39,92,98
996,407,71,34,21,127,45,101,89
996,422,86,33,23,124,38,101,91
996,404,75,41,23,125,40,95,80
996,387,59,41,22,113,32,93,94
996,405,75,40,22,120,36,96,89
996,401,55,22,19,131,38,101,90
996,397,65,38,23,118,33,96,94
996,394,57,30,21,124,41,102,96
996,377,53,44,20,111,38,90,95
996,402,69,38,22,117,40,96,95
996,401,68,37,21,114,42,96,94
996,400,64,33,23,124,33,96,88
996,391,57,35,19,114,37,94,98
1002,415,74,30,26,131,34,104,87
1002,386,55,38,23,113,33,96,97
1002,405,70,36,20,119,33,96,95
1002,416,80,35,24,122,38,101,89
1002,388,60,40,18,113,38,91,93
1002,405,68,33,17,119,39,96,94
1002,399,66,35,17,118,36,93,96
1002,395,62,36,22,128,42,95,86
1002,406,70,32,23,122,34,97,89
1002,386,57,42,20,111,38,91,95
1002,406,63,28,22,134,38,101,83
1002,404,70,35,22,119,40,100,95
1002,374,46,37,19,123,43,96,89
1002,403,72,38,22,117,36,100,91
1002,398,64,34,23,114,30,97,98
1002,392,62,40,23,118,38,93,86
1002,386,55,37,19,112,39,92,98
1002,407,71,34,21,127,45,101,89
1002,422,86,33,25,124,38,103,91
1002,404,75,41,23,125,40,95,80
1002,387,59,41,22,113,32,93,94
1002,405,75,40,22,119,36,96,90
1002,401,55,22,19,131,38,101,90
1002,399,67,38,23,118,33,96,94
1002,395,58,30,21,124,41,102,96
1002,377,54,45,20,110,38,89,95
1002,401,69,39,22,116,40,96,95
1002,401,68,37,21,114,42,96,94
1002,399,64,34,23,123,33,96,88
1002,392,58,35,20,114,36,95,98
1008,415,74,30,26,130,34,104,88
1008,387,56,38,23,113,33,96,97
1008,405,70,36,20,119,33,96,95
1008,415,80,36,24,121,38,100,89
1008,388,60,40,18,113,38,91,93
1008,406,69,33,17,119,39,96,94
1008,399,66,35,18,118,36,94,96
1008,395,62,36,22,128,42,95,86
1008,406,70,32,23,122,34,97,89
1008,386,57,42,20,112,38,91,94
1008,407,64,28,22,134,38,101,83
1008,404,70,35,22,119,40,100,95
1008,374,46,37,19,122,43,96,90
1008,404,73,38,22,117,36,100,91
1008,398,64,34,23,114,30,97,98
1008,394,64,40,23,118,38,93,86
1008,387,56,37,19,112,39,92,98
1008,407,71,34,21,127,45,101,89
1008,422,86,33,25,124,38,103,91
1008,404,75,41,24,125,39,96,80
1008,387,59,41,22,112,32,93,95
1008,405,75,40,22,119,36,96,90
1008,400,55,23,19,130,38,101,90
1008,399,67,38,23,118,33,96,94
1008,395,58,30,21,124,41,102,96
1008,377,54,45,20,110,38,89,95
1008,399,69,41,22,113,40,95,96
1008,401,68,37,21,115,42,96,93
1008,399,64,34,23,123,33,96,88
1008,392,58,35,20,115,36,95,97
1014,414,74,31,26,129,34,103,88
1014,387,56,38,23,113,33,96,97
1014,405,70,36,20,119,33,96,95
1014,415,80,36,24,120,38,100,90
1014,387,60,41,18,112,38,90,93
1014,406,69,33,17,118,39,96,95
1014,398,66,36,18,117,36,94,96
1014,394,62,37,22,127,42,94,86
1014,407,71,32,23,122,34,97,89
1014,386,57,42,21,112,37,92,94
1014,407,64,28,22,134,38,101,83
1014,404,70,35,22,119,40,100,95
1014,374,46,37,19,122,43,96,90
1014,404,73,38,22,117,36,100,91
1014,398,64,34,23,114,30,97,98
1014,394,64,40,23,118,38,93,86
1014,387,56,37,20,112,38,93,98
1014,407,71,34,21,127,45,101,89
1014,422,86,33,25,123,38,103,92
1014,404,75,41,24,125,39,96,80
1014,387,59,41,22,112,32,93,95
1014,405,75,40,22,120,37,96,89
1014,400,55,23,19,129,38,101,91
1014,399,67,38,23,118,33,96,94
1014,395,58,30,21,124,41,102,96
1014,377,54,45,20,110,38,89,95
1014,399,69,41,22,113,40,95,96
1014,402,69,37,21,115,42,96,93
1014,399,64,34,23,123,33,96,88
1014,392,58,35,20,115,36,95,96
1020,414,74,31,26,130,35,103,87
1020,388,57,38,23,112,33,96,98
1020,404,70,37,20,118,33,95,95
1020,416,81,36,24,121,39,100,89
1020,387,61,42,18,111,38,89,93
1020,406,69,33,17,118,39,96,95
1020,399,67,36,18,117,36,94,96
1020,394,62,37,22,126,42,94,87
1020,408,72,32,23,122,34,97,89
1020,385,57,43,21,111,37,91,94
1020,407,64,28,22,134,38,101,83
1020,404,70,35,22,119,40,100,95
1020,375,47,37,19,123,44,96,89
1020,404,73,38,22,117,36,100,91
1020,399,65,34,23,114,30,97,98
1020,394,64,40,23,118,38,93,86
1020,387,56,37,20,112,38,93,98
1020,406,71,35,21,126,45,101,89
1020,422,86,33,25,123,38,103,92
1020,405,76,41,24,124,39,96,81
1020,387,59,41,22,112,32,93,95
1020,406,76,40,22,120,37,96,89
1020,400,55,23,19,129,38,101,91
1020,399,67,38,23,117,33,96,95
1020,394,58,31,21,123,41,101,96
1020,377,54,45,20,110,38,89,95
1020,399,69,41,22,114,41,95,95
1020,402,69,37,22,115,42,97,93
1020,399,64,34,23,124,34,96,87
1020,392,58,35,20,114,36,95,97
1026,414,74,31,27,139,36,104,87
1026,388,57,38,23,121,35,96,98
1026,404,70,37,20,127,36,95,94
1026,417,82,36,24,129,41,100,90
1026,387,61,42,18,120,40,89,93
1026,406,69,33,17,126,41,96,96
1026,399,68,37,18,123,38,94,97
1026,394,62,37,22,135,44,94,87
1026,409,73,32,23,131,36,97,89
1026,385,57,43,21,120,39,91,94
1026,407,65,29,22,142,40,100,83
1026,404,70,35,22,126,42,100,96
1026,375,47,37,19,131,45,96,89
1026,404,73,38,22,126,38,100,91
1026,398,65,35,23,122,31,96,98
1026,394,64,40,23,127,40,93,86
1026,387,56,37,20,121,40,93,98
1026,406,71,35,21,135,47,101,89
1026,423,87,33,25,132,38,103,92
1026,406,77,41,24,133,42,96,80
1026,387,59,41,22,120,34,93,96
1026,406,76,40,22,128,39,96,89
1026,400,55,23,19,138,40,101,91
1026,399,67,38,23,127,34,96,94
1026,395,59,31,21,133,44,101,95
1026,378,55,45,21,119,40,90,95
1026,399,69,41,22,122,43,95,95
1026,402,69,37,22,124,43,97,93
1026,398,64,35,23,133,36,96,87
1026,392,58,35,20,123,38,95,97
1032,413,74,32,27,138,36,104,87
1032,388,57,38,23,121,35,96,98
1032,405,71,37,20,127,36,95,94
1032,418,83,36,24,129,41,100,90
1032,387,61,42,18,120,40,89,93
1032,405,69,34,17,124,41,95,97
1032,399,68,37,18,123,38,94,97
1032,394,62,37,22,133,44,94,89
1032,408,73,33,23,130,36,97,89
1032,385,57,43,21,120,39,91,94
1032,407,65,29,22,142,40,100,83
1032,405,71,35,22,126,42,100,96
1032,375,47,37,19,131,45,96,89
1032,404,73,38,22,126,38,100,91
1032,398,66,36,23,121,31,96,98
1032,393,64,41,23,126,40,92,86
1032,388,58,38,20,121,41,92,97
1032,406,71,35,21,135,47,101,89
1032,422,87,34,25,131,38,102,92
1032,406,78,42,24,134,43,96,79
1032,387,59,41,22,120,34,93,96
1032,405,76,41,22,126,39,96,90
1032,400,55,23,19,138,40,101,91
1032,399,67,38,23,127,34,96,94
1032,395,59,31,21,133,44,101,95
1032,378,55,45,21,119,40,90,95
1032,399,69,41,22,122,43,95,95
1032,402,69,37,22,124,43,97,93
1032,397,64,36,23,133,36,96,87
1032,392,58,35,20,123,38,95,97
1038,413,74,32,27,137,36,104,88
1038,389,58,38,23,121,36,96,97
1038,406,72,37,20,127,36,95,94
1038,418,83,36,24,129,41,100,90
1038,387,61,42,18,120,40,89,93
1038,404,69,35,17,124,41,95,97
1038,399,68,37,18,122,38,94,98
1038,394,62,37,22,133,44,94,89
1038,408,73,33,23,130,36,97,89
1038,385,58,44,21,118,39,90,95
1038,407,65,29,22,142,40,100,83
1038,406,72,35,22,126,42,100,96
1038,375,47,37,19,131,45,96,89
1038,403,73,39,22,125,38,100,91
1038,399,67,36,23,121,31,96,98
1038,393,65,42,23,124,40,92,87
1038,388,58,38,20,121,41,92,97
1038,406,71,35,21,135,47,101,89
1038,422,87,34,25,130,38,102,93
1038,407,79,42,25,134,42,97,79
1038,388,60,41,22,122,36,93,94
1038,405,77,41,23,125,38,97,91
1038,400,55,23,19,138,40,101,91
1038,399,67,38,23,127,34,96,94
1038,394,59,32,21,132,44,101,95
1038,379,56,45,22,119,40,91,95
1038,400,70,41,22,122,43,95,95
1038,402,69,37,22,124,43,97,93
1038,397,64,36,23,132,36,96,88
1038,393,60,36,20,121,38,94,98
1044,413,74,32,27,137,36,104,88
1044,390,59,38,23,121,36,96,97
1044,406,72,37,20,127,36,95,94
1044,417,83,37,24,128,41,100,90
1044,385,61,44,18,118,40,88,93
1044,405,70,35,17,124,41,95,97
1044,398,68,38,18,121,38,94,98
1044,394,62,37,22,133,44,94,89
1044,407,73,34,23,129,36,97,89
1044,385,58,44,21,118,39,90,95
1044,407,65,29,22,142,40,100,83
1044,405,72,35,22,127,44,100,95
1044,375,47,37,19,130,45,96,90
1044,403,73,39,22,124,38,100,92
1044,399,67,36,23,121,31,96,98
1044,393,65,42,23,124,40,92,87
1044,388,58,38,20,121,41,92,97
1044,405,71,36,21,134,47,100,89
1044,421,87,35,25,129,38,101,93
1044,407,79,42,25,133,42,97,80
